datetime,count
2011-01-23 00:00:00,28.83
2011-01-23 01:00:00,18.7
2011-01-23 02:00:00,14.43
2011-01-23 03:00:00,14.43
2011-01-23 05:00:00,2.84
2011-01-23 06:00:00,5.59
2011-01-23 07:00:00,16.79
2011-01-23 08:00:00,26.06
2011-01-23 09:00:00,32.91
2011-01-23 10:00:00,62.01
2011-01-23 11:00:00,65.54
2011-01-23 12:00:00,80.77
2011-01-23 13:00:00,80.88
2011-01-23 14:00:00,82.79
2011-01-23 15:00:00,82.71
2011-01-23 16:00:00,82.99
2011-01-23 17:00:00,91.29
2011-01-23 18:00:00,80.35
2011-01-23 19:00:00,66.17
2011-01-23 20:00:00,43.08
2011-01-23 21:00:00,37.92
2011-01-23 22:00:00,26.05
2011-01-23 23:00:00,16.13
2011-01-24 00:00:00,14.31
2011-01-24 01:00:00,6.14
2011-01-24 03:00:00,2.63
2011-01-24 04:00:00,2.31
2011-01-24 05:00:00,8.26
2011-01-24 06:00:00,29.91
2011-01-24 07:00:00,78.84
2011-01-24 08:00:00,180.97
2011-01-24 09:00:00,121.67
2011-01-24 10:00:00,41.98
2011-01-24 11:00:00,38.2
2011-01-24 12:00:00,42.55
2011-01-24 13:00:00,34.19
2011-01-24 14:00:00,33.19
2011-01-24 15:00:00,40.54
2011-01-24 16:00:00,57.22
2011-01-24 17:00:00,140.94
2011-01-24 18:00:00,135.86
2011-01-24 19:00:00,97.32
2011-01-24 20:00:00,62.25
2011-01-24 21:00:00,44.42
2011-01-24 22:00:00,28.23
2011-01-24 23:00:00,19.94
2011-01-25 00:00:00,11.96
2011-01-25 01:00:00,5.69
2011-01-25 02:00:00,3.44
2011-01-25 04:00:00,1.88
2011-01-25 05:00:00,7.95
2011-01-25 06:00:00,33.32
2011-01-25 07:00:00,77.21
2011-01-25 08:00:00,178.63
2011-01-25 09:00:00,111.75
2011-01-25 10:00:00,47.82
2011-01-25 11:00:00,57.08
2011-01-25 12:00:00,71.02
2011-01-25 13:00:00,70.27
2011-01-25 14:00:00,73.48
2011-01-25 15:00:00,77.55
2011-01-25 16:00:00,94.85
2011-01-25 17:00:00,199.14
2011-01-25 18:00:00,179.69
2011-01-25 19:00:00,112.19
2011-01-25 20:00:00,69.42
2011-01-25 21:00:00,47.44
2011-01-25 22:00:00,37.09
2011-01-25 23:00:00,20.17
2011-01-26 00:00:00,11.97
2011-01-26 01:00:00,6.38
2011-01-26 02:00:00,3.87
2011-01-26 05:00:00,5.47
2011-01-26 06:00:00,28.45
2011-01-26 07:00:00,73.04
2011-01-26 08:00:00,152.54
2011-01-26 09:00:00,88.03
2011-01-26 10:00:00,38.74
2011-01-26 11:00:00,34.99
2011-01-26 12:00:00,34.63
2011-01-26 13:00:00,35.41
2011-01-26 14:00:00,35.41
2011-01-26 15:00:00,32.59
2011-01-26 16:00:00,57.36
2011-01-26 17:00:00,111.39
2011-01-27 16:00:00,70.87
2011-01-27 17:00:00,147.33
2011-01-27 18:00:00,133.7
2011-01-27 19:00:00,99.06
2011-01-27 20:00:00,68.08
2011-01-27 21:00:00,48.19
2011-01-27 22:00:00,35.56
2011-01-27 23:00:00,18.98
2011-01-28 00:00:00,12.42
2011-01-28 01:00:00,6.64
2011-01-28 02:00:00,3.85
2011-01-28 03:00:00,2.66
2011-01-28 05:00:00,7.58
2011-01-28 06:00:00,33.88
2011-01-28 07:00:00,84.22
2011-01-28 08:00:00,186.44
2011-01-28 09:00:00,88.34
2011-01-28 10:00:00,40.46
2011-01-28 11:00:00,42.74
2011-01-28 12:00:00,42.53
2011-01-28 13:00:00,43.09
2011-01-28 14:00:00,43.05
2011-01-28 15:00:00,41.84
2011-01-28 16:00:00,65.25
2011-01-28 17:00:00,141.19
2011-01-28 18:00:00,137.38
2011-01-28 19:00:00,103.73
2011-01-28 20:00:00,70.69
2011-01-28 21:00:00,47.12
2011-01-28 22:00:00,38.58
2011-01-28 23:00:00,21.83
2011-01-29 00:00:00,30.83
2011-01-29 01:00:00,21.23
2011-01-29 02:00:00,16.71
2011-01-29 03:00:00,14.27
2011-01-29 04:00:00,2.99
2011-01-29 06:00:00,4.85
2011-01-29 07:00:00,13.29
2011-01-29 08:00:00,24.43
2011-01-29 09:00:00,36.39
2011-01-29 10:00:00,66.71
2011-01-29 11:00:00,65.76
2011-01-29 12:00:00,80.54
2011-01-29 13:00:00,85.79
2011-01-29 14:00:00,83.4
2011-01-29 15:00:00,83.14
2011-01-29 16:00:00,88.46
2011-01-29 17:00:00,79.97
2011-01-29 18:00:00,73.26
2011-01-29 19:00:00,71.88
2011-01-29 20:00:00,45.36
2011-01-29 21:00:00,33.94
2011-01-29 22:00:00,23.86
2011-01-29 23:00:00,16.05
2011-01-30 00:00:00,29.81
2011-01-30 01:00:00,23.4
2011-01-30 02:00:00,17.42
2011-01-30 03:00:00,13.53
2011-01-30 04:00:00,4.79
2011-01-30 05:00:00,3.61
2011-01-30 07:00:00,19.83
2011-01-30 08:00:00,30.59
2011-01-30 09:00:00,39.6
2011-01-30 10:00:00,63.37
2011-01-30 11:00:00,68.13
2011-01-30 12:00:00,103.34
2011-01-30 13:00:00,90.48
2011-01-30 14:00:00,89.32
2011-01-30 15:00:00,104.25
2011-01-30 16:00:00,104.86
2011-01-30 17:00:00,79.68
2011-01-30 18:00:00,70.89
2011-01-30 19:00:00,62.52
2011-01-30 20:00:00,47.09
2011-01-30 21:00:00,37.24
2011-01-30 22:00:00,25.06
2011-01-30 23:00:00,16.29
2011-01-31 00:00:00,13.11
2011-01-31 01:00:00,5.15
2011-01-31 02:00:00,3.66
2011-01-31 03:00:00,3.18
2011-01-31 04:00:00,2.18
2011-01-31 05:00:00,5.91
2011-01-31 06:00:00,33.58
2011-01-31 07:00:00,74.94
2011-01-31 08:00:00,165.68
2011-01-31 09:00:00,105.0
2011-01-31 10:00:00,30.19
2011-01-31 11:00:00,30.16
2011-01-31 12:00:00,45.16
2011-01-31 13:00:00,45.82
2011-01-31 14:00:00,38.91
2011-01-31 15:00:00,34.69
2011-01-31 16:00:00,57.91
2011-01-31 17:00:00,140.97
2011-01-31 18:00:00,135.84
2011-01-31 19:00:00,129.29
2011-01-31 20:00:00,55.65
2011-01-31 21:00:00,35.07
2011-01-31 22:00:00,33.82
2011-01-31 23:00:00,19.05
2011-02-20 00:00:00,36.13
2011-02-20 01:00:00,24.15
2011-02-20 02:00:00,19.2
2011-02-20 03:00:00,10.42
2011-02-20 04:00:00,2.54
2011-02-20 06:00:00,4.96
2011-02-20 07:00:00,15.68
2011-02-20 08:00:00,27.08
2011-02-20 09:00:00,44.78
2011-02-20 10:00:00,94.58
2011-02-20 11:00:00,110.72
2011-02-20 12:00:00,127.02
2011-02-20 13:00:00,152.51
2011-02-20 14:00:00,140.14
2011-02-20 15:00:00,153.9
2011-02-20 16:00:00,148.13
2011-02-20 17:00:00,118.76
2011-02-20 18:00:00,92.0
2011-02-20 19:00:00,83.15
2011-02-20 20:00:00,75.69
2011-02-20 21:00:00,67.63
2011-02-20 22:00:00,48.69
2011-02-20 23:00:00,34.71
2011-02-21 00:00:00,33.74
2011-02-21 01:00:00,28.39
2011-02-21 02:00:00,18.74
2011-02-21 03:00:00,8.83
2011-02-21 04:00:00,4.7
2011-02-21 05:00:00,6.29
2011-02-21 06:00:00,21.95
2011-02-21 07:00:00,69.73
2011-02-21 08:00:00,74.97
2011-02-21 09:00:00,74.65
2011-02-21 10:00:00,101.97
2011-02-21 11:00:00,118.61
2011-02-21 12:00:00,123.56
2011-02-21 13:00:00,84.48
2011-02-21 14:00:00,121.86
2011-02-21 15:00:00,119.95
2011-02-21 16:00:00,86.18
2011-02-21 17:00:00,86.1
2011-02-21 18:00:00,79.36
2011-02-21 19:00:00,77.54
2011-02-21 20:00:00,39.38
2011-02-21 21:00:00,31.61
2011-02-21 22:00:00,23.79
2011-02-21 23:00:00,21.58
2011-02-22 06:00:00,31.55
2011-02-22 07:00:00,86.12
2011-02-22 08:00:00,206.94
2011-02-22 09:00:00,130.15
2011-02-22 10:00:00,40.23
2011-02-22 11:00:00,44.89
2011-02-22 12:00:00,47.55
2011-02-22 13:00:00,58.94
2011-02-22 14:00:00,58.83
2011-02-22 15:00:00,75.11
2011-02-22 16:00:00,71.14
2011-02-22 17:00:00,147.67
2011-02-22 18:00:00,143.88
2011-02-22 19:00:00,102.92
2011-02-22 20:00:00,78.0
2011-02-22 21:00:00,58.59
2011-02-22 22:00:00,36.87
2011-02-22 23:00:00,30.5
2011-02-23 00:00:00,15.62
2011-02-23 01:00:00,6.62
2011-02-23 02:00:00,3.5
2011-02-23 03:00:00,1.99
2011-02-23 05:00:00,8.27
2011-02-23 06:00:00,30.43
2011-02-23 07:00:00,93.4
2011-02-23 08:00:00,205.28
2011-02-23 09:00:00,125.98
2011-02-23 10:00:00,51.47
2011-02-23 11:00:00,60.6
2011-02-23 12:00:00,80.06
2011-02-23 13:00:00,79.72
2011-02-23 14:00:00,79.02
2011-02-23 15:00:00,81.83
2011-02-23 16:00:00,106.6
2011-02-23 17:00:00,212.95
2011-02-23 18:00:00,203.9
2011-02-23 19:00:00,130.72
2011-02-23 20:00:00,71.89
2011-02-23 21:00:00,67.46
2011-02-23 22:00:00,47.11
2011-02-23 23:00:00,31.33
2011-02-24 00:00:00,14.57
2011-02-24 01:00:00,6.54
2011-02-24 02:00:00,3.49
2011-02-24 03:00:00,2.42
2011-02-24 05:00:00,8.19
2011-02-24 06:00:00,37.26
2011-02-24 07:00:00,98.87
2011-02-24 08:00:00,244.71
2011-02-24 09:00:00,126.88
2011-02-24 10:00:00,59.49
2011-02-24 11:00:00,77.79
2011-02-24 12:00:00,89.32
2011-02-24 13:00:00,87.17
2011-02-24 14:00:00,87.63
2011-02-24 15:00:00,60.9
2011-02-24 16:00:00,74.38
2011-02-24 17:00:00,185.15
2011-02-24 18:00:00,156.21
2011-02-24 19:00:00,102.67
2011-02-24 20:00:00,75.39
2011-02-24 21:00:00,65.67
2011-02-24 22:00:00,35.99
2011-02-24 23:00:00,27.67
2011-02-25 00:00:00,11.7
2011-02-25 01:00:00,9.78
2011-02-25 02:00:00,8.5
2011-02-25 03:00:00,2.71
2011-02-25 05:00:00,9.38
2011-02-25 06:00:00,34.58
2011-02-25 07:00:00,79.1
2011-02-25 08:00:00,153.14
2011-02-25 09:00:00,81.16
2011-02-25 10:00:00,61.8
2011-02-25 11:00:00,85.85
2011-02-25 12:00:00,146.01
2011-02-25 13:00:00,144.0
2011-02-25 14:00:00,161.74
2011-02-25 15:00:00,158.57
2011-02-25 16:00:00,109.61
2011-02-25 17:00:00,181.26
2011-02-25 18:00:00,169.41
2011-02-25 19:00:00,113.82
2011-02-25 20:00:00,70.68
2011-02-25 21:00:00,60.16
2011-02-25 22:00:00,40.37
2011-02-25 23:00:00,29.53
2011-02-26 00:00:00,32.84
2011-02-26 01:00:00,21.96
2011-02-26 02:00:00,18.58
2011-02-26 03:00:00,14.45
2011-02-26 04:00:00,3.43
2011-02-26 05:00:00,2.62
2011-02-26 06:00:00,5.05
2011-02-26 07:00:00,14.82
2011-02-26 08:00:00,29.42
2011-02-26 09:00:00,49.04
2011-02-26 10:00:00,104.37
2011-02-26 11:00:00,130.54
2011-02-26 12:00:00,129.55
2011-02-26 13:00:00,136.96
2011-02-26 14:00:00,133.07
2011-02-26 15:00:00,142.39
2011-02-26 16:00:00,141.29
2011-02-26 17:00:00,110.85
2011-02-26 18:00:00,92.84
2011-02-26 19:00:00,74.84
2011-02-26 20:00:00,60.44
2011-02-26 21:00:00,45.85
2011-02-26 22:00:00,45.92
2011-02-26 23:00:00,38.84
2011-02-27 00:00:00,35.48
2011-02-27 01:00:00,25.85
2011-02-27 02:00:00,20.92
2011-02-27 03:00:00,15.95
2011-02-27 04:00:00,4.9
2011-02-27 06:00:00,5.77
2011-02-27 07:00:00,14.58
2011-02-27 08:00:00,39.63
2011-02-27 09:00:00,54.43
2011-02-27 10:00:00,95.97
2011-02-27 11:00:00,126.17
2011-02-27 12:00:00,150.67
2011-02-27 13:00:00,162.53
2011-02-27 14:00:00,160.59
2011-02-27 15:00:00,198.63
2011-02-27 16:00:00,234.37
2011-02-27 17:00:00,122.29
2011-02-27 18:00:00,99.93
2011-02-27 19:00:00,88.24
2011-02-27 20:00:00,81.95
2011-02-27 21:00:00,83.63
2011-02-27 22:00:00,58.83
2011-02-27 23:00:00,41.45
2011-02-28 00:00:00,20.58
2011-02-28 01:00:00,8.41
2011-02-28 03:00:00,2.66
2011-02-28 05:00:00,9.51
2011-02-28 06:00:00,40.96
2011-02-28 07:00:00,114.82
2011-02-28 08:00:00,241.88
2011-02-28 09:00:00,153.23
2011-02-28 10:00:00,88.4
2011-02-28 11:00:00,128.58
2011-02-28 12:00:00,142.29
2011-02-28 13:00:00,89.21
2011-02-28 14:00:00,57.78
2011-02-28 15:00:00,57.59
2011-02-28 16:00:00,75.53
2011-02-28 17:00:00,145.99
2011-02-28 18:00:00,129.12
2011-02-28 19:00:00,99.0
2011-02-28 20:00:00,84.68
2011-02-28 21:00:00,81.19
2011-02-28 22:00:00,37.06
2011-02-28 23:00:00,30.78
2011-03-20 00:00:00,38.31
2011-03-20 01:00:00,32.52
2011-03-20 02:00:00,20.46
2011-03-20 03:00:00,14.19
2011-03-20 04:00:00,3.32
2011-03-20 05:00:00,4.33
2011-03-20 06:00:00,5.42
2011-03-20 07:00:00,21.14
2011-03-20 08:00:00,63.39
2011-03-20 09:00:00,83.87
2011-03-20 10:00:00,129.37
2011-03-20 11:00:00,142.36
2011-03-20 12:00:00,152.55
2011-03-20 13:00:00,163.63
2011-03-20 14:00:00,164.37
2011-03-20 15:00:00,168.76
2011-03-20 16:00:00,160.42
2011-03-20 17:00:00,162.75
2011-03-20 18:00:00,154.48
2011-03-20 19:00:00,115.35
2011-03-20 20:00:00,97.11
2011-03-20 21:00:00,73.44
2011-03-20 22:00:00,54.88
2011-03-20 23:00:00,34.72
2011-03-21 00:00:00,20.5
2011-03-21 01:00:00,9.23
2011-03-21 02:00:00,8.26
2011-03-21 03:00:00,3.98
2011-03-21 05:00:00,7.66
2011-03-21 06:00:00,40.31
2011-03-21 07:00:00,87.15
2011-03-21 08:00:00,231.67
2011-03-21 09:00:00,138.8
2011-03-21 10:00:00,75.24
2011-03-21 11:00:00,91.97
2011-03-21 12:00:00,103.88
2011-03-21 13:00:00,137.81
2011-03-21 14:00:00,120.41
2011-03-21 15:00:00,155.69
2011-03-21 16:00:00,164.64
2011-03-21 17:00:00,352.52
2011-03-21 18:00:00,339.28
2011-03-21 19:00:00,245.41
2011-03-21 20:00:00,177.15
2011-03-21 21:00:00,106.08
2011-03-21 22:00:00,88.87
2011-03-21 23:00:00,51.05
2011-03-22 00:00:00,27.48
2011-03-22 01:00:00,10.51
2011-03-22 02:00:00,9.08
2011-03-22 03:00:00,4.71
2011-03-22 04:00:00,4.06
2011-03-22 05:00:00,12.91
2011-03-22 06:00:00,45.21
2011-03-22 07:00:00,137.04
2011-03-22 08:00:00,249.7
2011-03-22 09:00:00,155.58
2011-03-22 10:00:00,111.43
2011-03-22 11:00:00,124.13
2011-03-22 12:00:00,174.21
2011-03-22 13:00:00,139.86
2011-03-22 14:00:00,142.2
2011-03-22 15:00:00,146.25
2011-03-22 16:00:00,177.48
2011-03-22 17:00:00,327.33
2011-03-22 18:00:00,300.61
2011-03-22 19:00:00,179.21
2011-03-22 20:00:00,129.55
2011-03-22 21:00:00,100.34
2011-03-22 22:00:00,71.88
2011-03-22 23:00:00,47.3
2011-03-23 00:00:00,21.73
2011-03-23 01:00:00,9.21
2011-03-23 02:00:00,9.62
2011-03-23 03:00:00,3.95
2011-03-23 05:00:00,9.73
2011-03-23 06:00:00,43.93
2011-03-23 07:00:00,104.25
2011-03-23 08:00:00,239.82
2011-03-23 09:00:00,143.17
2011-03-23 10:00:00,71.08
2011-03-23 11:00:00,70.01
2011-03-23 12:00:00,76.32
2011-03-23 13:00:00,85.1
2011-03-23 14:00:00,91.13
2011-03-23 15:00:00,86.48
2011-03-23 16:00:00,129.96
2011-03-23 17:00:00,236.37
2011-03-23 18:00:00,176.72
2011-03-23 19:00:00,125.53
2011-03-23 20:00:00,76.69
2011-03-23 21:00:00,50.27
2011-03-23 22:00:00,41.24
2011-03-23 23:00:00,27.54
2011-03-24 00:00:00,13.22
2011-03-24 01:00:00,7.46
2011-03-24 02:00:00,7.84
2011-03-24 03:00:00,2.77
2011-03-24 04:00:00,2.25
2011-03-24 05:00:00,9.36
2011-03-24 06:00:00,40.96
2011-03-24 07:00:00,75.04
2011-03-24 08:00:00,115.66
2011-03-24 09:00:00,129.96
2011-03-24 10:00:00,60.54
2011-03-24 11:00:00,66.03
2011-03-24 12:00:00,81.36
2011-03-24 13:00:00,92.15
2011-03-24 14:00:00,93.91
2011-03-24 15:00:00,86.08
2011-03-24 16:00:00,106.97
2011-03-24 17:00:00,208.0
2011-03-24 18:00:00,195.99
2011-03-24 19:00:00,122.66
2011-03-24 20:00:00,77.69
2011-03-24 21:00:00,61.0
2011-03-24 22:00:00,50.29
2011-03-24 23:00:00,31.96
2011-03-25 00:00:00,16.64
2011-03-25 01:00:00,5.95
2011-03-25 02:00:00,4.32
2011-03-25 03:00:00,2.61
2011-03-25 04:00:00,2.38
2011-03-25 05:00:00,10.52
2011-03-25 06:00:00,44.33
2011-03-25 07:00:00,116.58
2011-03-25 08:00:00,232.49
2011-03-25 09:00:00,137.62
2011-03-25 10:00:00,77.1
2011-03-25 11:00:00,82.36
2011-03-25 12:00:00,101.26
2011-03-25 13:00:00,101.1
2011-03-25 14:00:00,93.8
2011-03-25 15:00:00,96.4
2011-03-25 16:00:00,116.95
2011-03-25 17:00:00,215.37
2011-03-25 18:00:00,216.17
2011-03-25 19:00:00,137.37
2011-03-25 20:00:00,90.68
2011-03-25 21:00:00,71.46
2011-03-25 22:00:00,43.87
2011-03-25 23:00:00,30.54
2011-03-26 00:00:00,35.95
2011-03-26 01:00:00,29.13
2011-03-26 02:00:00,18.37
2011-03-26 03:00:00,11.89
2011-03-26 04:00:00,4.0
2011-03-26 05:00:00,3.97
2011-03-26 06:00:00,11.23
2011-03-26 07:00:00,33.81
2011-03-26 08:00:00,73.61
2011-03-26 09:00:00,92.9
2011-03-26 10:00:00,125.16
2011-03-26 11:00:00,136.77
2011-03-26 12:00:00,146.54
2011-03-26 13:00:00,156.57
2011-03-26 14:00:00,162.87
2011-03-26 15:00:00,167.88
2011-03-26 16:00:00,156.51
2011-03-26 17:00:00,163.97
2011-03-26 18:00:00,147.27
2011-03-26 19:00:00,102.3
2011-03-26 20:00:00,63.06
2011-03-26 21:00:00,49.18
2011-03-26 22:00:00,43.98
2011-03-26 23:00:00,31.72
2011-03-27 00:00:00,35.3
2011-03-27 01:00:00,21.42
2011-03-27 02:00:00,19.62
2011-03-27 03:00:00,13.35
2011-03-27 04:00:00,3.83
2011-03-27 06:00:00,11.07
2011-03-27 07:00:00,41.77
2011-03-27 08:00:00,69.66
2011-03-27 09:00:00,90.57
2011-03-27 10:00:00,110.42
2011-03-27 11:00:00,126.71
2011-03-27 12:00:00,135.95
2011-03-27 13:00:00,142.72
2011-03-27 14:00:00,159.41
2011-03-27 15:00:00,158.35
2011-03-27 16:00:00,162.17
2011-03-27 17:00:00,164.33
2011-03-27 18:00:00,136.69
2011-03-27 19:00:00,109.91
2011-03-27 20:00:00,63.99
2011-03-27 21:00:00,48.91
2011-03-27 22:00:00,45.8
2011-03-27 23:00:00,33.33
2011-03-28 00:00:00,16.3
2011-03-28 01:00:00,6.66
2011-03-28 02:00:00,4.81
2011-03-28 03:00:00,2.66
2011-03-28 05:00:00,9.62
2011-03-28 06:00:00,41.0
2011-03-28 07:00:00,115.93
2011-03-28 08:00:00,224.98
2011-03-28 09:00:00,144.95
2011-03-28 10:00:00,75.69
2011-03-28 11:00:00,71.66
2011-03-28 12:00:00,88.04
2011-03-28 13:00:00,91.96
2011-03-28 14:00:00,95.1
2011-03-28 15:00:00,93.55
2011-03-28 16:00:00,119.88
2011-03-28 17:00:00,243.21
2011-03-28 18:00:00,223.5
2011-03-28 19:00:00,141.54
2011-03-28 20:00:00,98.35
2011-03-28 21:00:00,76.48
2011-03-28 22:00:00,53.22
2011-03-28 23:00:00,32.04
2011-03-29 00:00:00,16.74
2011-03-29 01:00:00,4.17
2011-03-29 02:00:00,5.16
2011-03-29 03:00:00,3.21
2011-03-29 04:00:00,2.33
2011-03-29 05:00:00,8.39
2011-03-29 06:00:00,42.67
2011-03-29 07:00:00,115.47
2011-03-29 08:00:00,229.25
2011-03-29 09:00:00,144.68
2011-03-29 10:00:00,74.88
2011-03-29 11:00:00,79.49
2011-03-29 12:00:00,102.52
2011-03-29 13:00:00,90.1
2011-03-29 14:00:00,97.93
2011-03-29 15:00:00,103.71
2011-03-29 16:00:00,125.21
2011-03-29 17:00:00,250.68
2011-03-29 18:00:00,243.16
2011-03-29 19:00:00,157.3
2011-03-29 20:00:00,103.59
2011-03-29 21:00:00,85.68
2011-03-29 22:00:00,62.91
2011-03-29 23:00:00,34.34
2011-03-30 00:00:00,18.53
2011-03-30 01:00:00,13.55
2011-03-30 02:00:00,7.98
2011-03-30 03:00:00,3.66
2011-03-30 04:00:00,3.96
2011-03-30 05:00:00,9.86
2011-03-30 06:00:00,44.86
2011-03-30 07:00:00,123.5
2011-03-30 08:00:00,250.58
2011-03-30 09:00:00,149.33
2011-03-30 10:00:00,87.42
2011-03-30 11:00:00,88.74
2011-03-30 12:00:00,103.97
2011-03-30 13:00:00,101.9
2011-03-30 14:00:00,92.37
2011-03-30 15:00:00,55.49
2011-03-30 16:00:00,64.96
2011-03-30 17:00:00,134.04
2011-03-30 18:00:00,141.58
2011-03-30 19:00:00,99.47
2011-03-30 20:00:00,55.74
2011-03-30 21:00:00,57.1
2011-03-30 22:00:00,38.65
2011-03-30 23:00:00,26.47
2011-03-31 00:00:00,8.88
2011-03-31 01:00:00,6.43
2011-03-31 02:00:00,5.01
2011-03-31 03:00:00,2.92
2011-03-31 04:00:00,2.76
2011-03-31 05:00:00,9.85
2011-03-31 06:00:00,31.44
2011-03-31 07:00:00,85.26
2011-03-31 08:00:00,195.27
2011-03-31 09:00:00,80.4
2011-03-31 10:00:00,55.27
2011-03-31 11:00:00,62.84
2011-03-31 12:00:00,64.59
2011-03-31 13:00:00,76.68
2011-03-31 14:00:00,76.04
2011-03-31 15:00:00,54.61
2011-03-31 16:00:00,93.01
2011-03-31 17:00:00,181.58
2011-03-31 18:00:00,180.14
2011-03-31 19:00:00,132.72
2011-03-31 20:00:00,58.17
2011-03-31 21:00:00,62.19
2011-03-31 22:00:00,37.56
2011-03-31 23:00:00,30.54
2011-04-20 00:00:00,29.15
2011-04-20 01:00:00,10.04
2011-04-20 02:00:00,9.35
2011-04-20 03:00:00,4.81
2011-04-20 04:00:00,4.99
2011-04-20 05:00:00,14.5
2011-04-20 06:00:00,48.52
2011-04-20 07:00:00,138.16
2011-04-20 08:00:00,352.74
2011-04-20 09:00:00,176.48
2011-04-20 10:00:00,124.57
2011-04-20 11:00:00,127.15
2011-04-20 12:00:00,170.24
2011-04-20 13:00:00,165.83
2011-04-20 14:00:00,167.1
2011-04-20 15:00:00,166.3
2011-04-20 16:00:00,215.29
2011-04-20 17:00:00,372.04
2011-04-20 18:00:00,372.0
2011-04-20 19:00:00,297.92
2011-04-20 20:00:00,192.55
2011-04-20 21:00:00,139.41
2011-04-20 22:00:00,111.81
2011-04-20 23:00:00,82.34
2011-04-21 00:00:00,32.81
2011-04-21 01:00:00,13.3
2011-04-21 02:00:00,10.19
2011-04-21 03:00:00,4.75
2011-04-21 04:00:00,4.44
2011-04-21 05:00:00,9.5
2011-04-21 06:00:00,51.31
2011-04-21 07:00:00,139.92
2011-04-21 08:00:00,226.05
2011-04-21 09:00:00,155.53
2011-04-21 10:00:00,113.67
2011-04-21 11:00:00,134.6
2011-04-21 12:00:00,175.72
2011-04-21 13:00:00,170.58
2011-04-21 14:00:00,142.2
2011-04-21 15:00:00,142.87
2011-04-21 16:00:00,173.69
2011-04-21 17:00:00,338.45
2011-04-21 18:00:00,329.55
2011-04-21 19:00:00,228.08
2011-04-21 20:00:00,161.52
2011-04-21 21:00:00,115.38
2011-04-21 22:00:00,75.27
2011-04-21 23:00:00,46.75
2011-04-22 00:00:00,23.52
2011-04-22 01:00:00,14.59
2011-04-22 02:00:00,8.07
2011-04-22 03:00:00,5.17
2011-04-22 04:00:00,4.58
2011-04-22 05:00:00,10.55
2011-04-22 06:00:00,53.8
2011-04-22 07:00:00,119.55
2011-04-22 08:00:00,243.9
2011-04-22 09:00:00,89.97
2011-04-22 10:00:00,94.42
2011-04-22 11:00:00,92.94
2011-04-22 12:00:00,102.96
2011-04-22 13:00:00,91.1
2011-04-22 14:00:00,55.15
2011-04-22 15:00:00,92.76
2011-04-22 16:00:00,113.51
2011-04-22 17:00:00,128.48
2011-04-22 18:00:00,96.63
2011-04-22 19:00:00,93.15
2011-04-22 20:00:00,74.11
2011-04-22 21:00:00,60.51
2011-04-22 22:00:00,44.21
2011-04-22 23:00:00,36.57
2011-04-23 00:00:00,37.37
2011-04-23 01:00:00,28.43
2011-04-23 02:00:00,25.92
2011-04-23 03:00:00,18.31
2011-04-23 04:00:00,7.24
2011-04-23 05:00:00,7.83
