datetime,count
2011-01-29 16:00:00,85.38
2011-01-29 17:00:00,72.61
2011-01-29 18:00:00,70.15
2011-01-29 19:00:00,61.63
2011-01-29 20:00:00,40.64
2011-01-29 21:00:00,30.1
2011-01-29 22:00:00,21.72
2011-01-29 23:00:00,14.37
2011-01-30 00:00:00,25.19
2011-01-30 01:00:00,25.76
2011-01-30 02:00:00,19.04
2011-01-30 03:00:00,10.84
2011-01-30 04:00:00,4.81
2011-01-30 05:00:00,3.69
2011-01-30 07:00:00,11.84
2011-01-30 08:00:00,18.57
2011-01-30 09:00:00,25.3
2011-01-30 10:00:00,56.86
2011-01-30 11:00:00,63.33
2011-01-30 12:00:00,100.19
2011-01-30 13:00:00,87.88
2011-01-30 14:00:00,86.92
2011-01-30 15:00:00,95.84
2011-01-30 16:00:00,96.35
2011-01-30 17:00:00,73.53
2011-01-30 18:00:00,65.49
2011-01-30 19:00:00,50.11
2011-01-30 20:00:00,41.77
2011-01-30 21:00:00,35.73
2011-01-30 22:00:00,21.96
2011-01-30 23:00:00,14.68
2011-01-31 00:00:00,12.05
2011-01-31 01:00:00,4.48
2011-01-31 02:00:00,2.373333333333333
2011-01-31 03:00:00,2.9466666666666663
2011-01-31 04:00:00,1.93
2011-01-31 05:00:00,2.74
2011-01-31 06:00:00,34.73
2011-01-31 07:00:00,74.24
2011-01-31 08:00:00,160.86
2011-01-31 09:00:00,97.77
2011-01-31 10:00:00,41.88
2011-01-31 11:00:00,40.36
2011-01-31 12:00:00,58.94
2011-01-31 13:00:00,54.3
2011-01-31 14:00:00,49.72
2011-01-31 15:00:00,47.61
2011-01-31 16:00:00,70.61
2011-01-31 17:00:00,158.3
2011-01-31 18:00:00,146.32
2011-01-31 19:00:00,121.57
2011-01-31 20:00:00,55.69
2011-01-31 21:00:00,36.36
2011-01-31 22:00:00,32.98
2011-01-31 23:00:00,18.67
2011-02-20 00:00:00,35.48
2011-02-20 01:00:00,23.91
2011-02-20 02:00:00,18.51
2011-02-20 03:00:00,7.25
2011-02-20 04:00:00,2.62
2011-02-20 06:00:00,3.35
2011-02-20 07:00:00,13.66
2011-02-20 08:00:00,27.05
2011-02-20 09:00:00,42.07
2011-02-20 10:00:00,92.36
2011-02-20 11:00:00,116.47
2011-02-20 12:00:00,134.31
2011-02-20 13:00:00,158.79
2011-02-20 14:00:00,149.28
2011-02-20 15:00:00,160.6
2011-02-20 16:00:00,152.47
2011-02-20 17:00:00,114.32
2011-02-20 18:00:00,85.68
2011-02-20 19:00:00,71.79
2011-02-20 20:00:00,67.11
2011-02-20 21:00:00,60.98
2011-02-20 22:00:00,48.83
2011-02-20 23:00:00,40.25
2011-02-21 00:00:00,34.95
2011-02-21 01:00:00,29.38
2011-02-21 02:00:00,18.45
2011-02-21 03:00:00,8.49
2011-02-21 04:00:00,4.74
2011-02-21 05:00:00,5.97
2011-02-21 06:00:00,16.31
2011-02-21 07:00:00,67.0
2011-02-21 08:00:00,78.89
2011-02-21 09:00:00,72.96
2011-02-21 10:00:00,104.63
2011-02-21 11:00:00,123.12
2011-02-21 12:00:00,124.61
2011-02-21 13:00:00,94.16
2011-02-21 14:00:00,122.12
2011-02-21 15:00:00,122.8
2011-02-21 16:00:00,94.3
2011-02-21 17:00:00,77.91
2011-02-21 18:00:00,75.6
2011-02-21 19:00:00,69.85
2011-02-21 20:00:00,37.42
2011-02-21 21:00:00,28.5
2011-02-21 22:00:00,24.27
2011-02-21 23:00:00,20.09
2011-02-22 06:00:00,30.27
2011-02-22 07:00:00,85.09
2011-02-22 08:00:00,202.9
2011-02-22 09:00:00,129.91
2011-02-22 10:00:00,47.78
2011-02-22 11:00:00,51.15
2011-02-22 12:00:00,61.63
2011-02-22 13:00:00,72.57
2011-02-22 14:00:00,69.8
2011-02-22 15:00:00,82.92
2011-02-22 16:00:00,75.52
2011-02-22 17:00:00,167.73
2011-02-22 18:00:00,159.83
2011-02-22 19:00:00,99.07
2011-02-22 20:00:00,79.33
2011-02-22 21:00:00,54.59
2011-02-22 22:00:00,36.36
2011-02-22 23:00:00,30.13
2011-02-23 00:00:00,13.73
2011-02-23 01:00:00,5.7
2011-02-23 02:00:00,2.2
2011-02-23 03:00:00,1.21
2011-02-23 05:00:00,6.02
2011-02-23 06:00:00,30.09
2011-02-23 07:00:00,88.19
2011-02-23 08:00:00,206.65
2011-02-23 09:00:00,123.77
2011-02-23 10:00:00,57.57
2011-02-23 11:00:00,62.61
2011-02-23 12:00:00,79.43
2011-02-23 13:00:00,73.18
2011-02-23 14:00:00,75.59
2011-02-23 15:00:00,71.28
2011-02-23 16:00:00,100.59
2011-02-23 17:00:00,214.5
2011-02-23 18:00:00,204.83
2011-02-23 19:00:00,123.66
2011-02-23 20:00:00,70.34
2011-02-23 21:00:00,63.37
2011-02-23 22:00:00,44.0
2011-02-23 23:00:00,29.6
2011-02-24 00:00:00,11.58
2011-02-24 01:00:00,5.37
2011-02-24 02:00:00,2.15
2011-02-24 03:00:00,1.7633333333333332
2011-02-24 05:00:00,5.46
2011-02-24 06:00:00,35.46
2011-02-24 07:00:00,97.34
2011-02-24 08:00:00,239.51
2011-02-24 09:00:00,126.71
2011-02-24 10:00:00,61.96
2011-02-24 11:00:00,79.63
2011-02-24 12:00:00,90.05
2011-02-24 13:00:00,85.87
2011-02-24 14:00:00,88.54
2011-02-24 15:00:00,55.66
2011-02-24 16:00:00,71.1
2011-02-24 17:00:00,181.78
2011-02-24 18:00:00,152.47
2011-02-24 19:00:00,94.96
2011-02-24 20:00:00,74.24
2011-02-24 21:00:00,59.3
2011-02-24 22:00:00,32.65
2011-02-24 23:00:00,28.76
2011-02-25 00:00:00,7.94
2011-02-25 01:00:00,9.09
2011-02-25 02:00:00,4.98
2011-02-25 03:00:00,2.1
2011-02-25 05:00:00,8.22
2011-02-25 06:00:00,30.03
2011-02-25 07:00:00,80.87
2011-02-25 08:00:00,153.53
2011-02-25 09:00:00,82.61
2011-02-25 10:00:00,52.03
2011-02-25 11:00:00,78.43
2011-02-25 12:00:00,126.46
2011-02-25 13:00:00,128.78
2011-02-25 14:00:00,150.53
2011-02-25 15:00:00,139.92
2011-02-25 16:00:00,111.59
2011-02-25 17:00:00,191.0
2011-02-25 18:00:00,176.66
2011-02-25 19:00:00,106.55
2011-02-25 20:00:00,70.34
2011-02-25 21:00:00,58.1
2011-02-25 22:00:00,40.16
2011-02-25 23:00:00,28.16
2011-02-26 00:00:00,31.78
2011-02-26 01:00:00,21.63
2011-02-26 02:00:00,18.63
2011-02-26 03:00:00,11.7
2011-02-26 04:00:00,3.26
2011-02-26 05:00:00,2.82
2011-02-26 06:00:00,3.11
2011-02-26 07:00:00,8.12
2011-02-26 08:00:00,24.96
2011-02-26 09:00:00,45.71
2011-02-26 10:00:00,109.45
2011-02-26 11:00:00,136.18
2011-02-26 12:00:00,135.83
2011-02-26 13:00:00,144.14
2011-02-26 14:00:00,138.76
2011-02-26 15:00:00,148.11
2011-02-26 16:00:00,148.61
2011-02-26 17:00:00,106.66
2011-02-26 18:00:00,84.23
2011-02-26 19:00:00,68.64
2011-02-26 20:00:00,54.56
2011-02-26 21:00:00,39.43
2011-02-26 22:00:00,44.17
2011-02-26 23:00:00,40.79
2011-02-27 00:00:00,30.85
2011-02-27 01:00:00,26.5
2011-02-27 02:00:00,21.81
2011-02-27 03:00:00,12.33
2011-02-27 04:00:00,4.92
2011-02-27 06:00:00,3.61
2011-02-27 07:00:00,10.87
2011-02-27 08:00:00,36.35
2011-02-27 09:00:00,49.52
2011-02-27 10:00:00,91.72
2011-02-27 11:00:00,132.18
2011-02-27 12:00:00,155.96
2011-02-27 13:00:00,171.95
2011-02-27 14:00:00,163.4
2011-02-27 15:00:00,194.02
2011-02-27 16:00:00,235.34
2011-02-27 17:00:00,114.49
2011-02-27 18:00:00,94.38
2011-02-27 19:00:00,80.59
2011-02-27 20:00:00,69.88
2011-02-27 21:00:00,71.87
2011-02-27 22:00:00,55.06
2011-02-27 23:00:00,39.29
2011-02-28 00:00:00,17.79
2011-02-28 01:00:00,7.33
2011-02-28 03:00:00,1.83
2011-02-28 05:00:00,8.51
2011-02-28 06:00:00,39.85
2011-02-28 07:00:00,118.75
2011-02-28 08:00:00,233.55
2011-02-28 09:00:00,153.11
2011-02-28 10:00:00,86.44
2011-02-28 11:00:00,125.49
2011-02-28 12:00:00,140.35
2011-02-28 13:00:00,79.86
2011-02-28 14:00:00,47.16
2011-02-28 15:00:00,45.36
2011-02-28 16:00:00,64.89
2011-02-28 17:00:00,150.92
2011-02-28 18:00:00,135.32
2011-02-28 19:00:00,98.17
2011-02-28 20:00:00,86.68
2011-02-28 21:00:00,75.76
2011-02-28 22:00:00,35.56
2011-02-28 23:00:00,30.15
2011-03-20 00:00:00,39.54
2011-03-20 01:00:00,34.8
2011-03-20 02:00:00,20.66
2011-03-20 03:00:00,10.04
2011-03-20 04:00:00,3.22
2011-03-20 05:00:00,3.39
2011-03-20 06:00:00,3.11
2011-03-20 07:00:00,21.95
2011-03-20 08:00:00,56.6
2011-03-20 09:00:00,77.41
2011-03-20 10:00:00,126.81
2011-03-20 11:00:00,147.02
2011-03-20 12:00:00,155.17
2011-03-20 13:00:00,165.01
2011-03-20 14:00:00,163.03
2011-03-20 15:00:00,162.91
2011-03-20 16:00:00,162.37
2011-03-20 17:00:00,159.77
2011-03-20 18:00:00,153.92
2011-03-20 19:00:00,111.03
2011-03-20 20:00:00,92.2
2011-03-20 21:00:00,65.83
2011-03-20 22:00:00,52.2
2011-03-20 23:00:00,35.68
2011-03-21 00:00:00,16.85
2011-03-21 01:00:00,8.17
2011-03-21 02:00:00,7.77
2011-03-21 03:00:00,3.405
2011-03-21 05:00:00,4.74
2011-03-21 06:00:00,40.62
2011-03-21 07:00:00,83.81
2011-03-21 08:00:00,228.37
2011-03-21 09:00:00,141.35
2011-03-21 10:00:00,71.79
2011-03-21 11:00:00,86.2
2011-03-21 12:00:00,96.99
2011-03-21 13:00:00,125.62
2011-03-21 14:00:00,119.25
2011-03-21 15:00:00,153.72
2011-03-21 16:00:00,162.44
2011-03-21 17:00:00,340.48
2011-03-21 18:00:00,321.29
2011-03-21 19:00:00,241.26
2011-03-21 20:00:00,181.05
2011-03-21 21:00:00,103.55
2011-03-21 22:00:00,88.53
2011-03-21 23:00:00,50.53
2011-03-22 00:00:00,29.745
2011-03-22 01:00:00,10.5
2011-03-22 02:00:00,7.93
2011-03-22 03:00:00,4.77
2011-03-22 04:00:00,2.65
2011-03-22 05:00:00,10.75
2011-03-22 06:00:00,44.38
2011-03-22 07:00:00,137.79
2011-03-22 08:00:00,256.91
2011-03-22 09:00:00,159.68
2011-03-22 10:00:00,112.96
2011-03-22 11:00:00,112.7
2011-03-22 12:00:00,151.04
2011-03-22 13:00:00,112.7
2011-03-22 14:00:00,112.81
2011-03-22 15:00:00,121.81
2011-03-22 16:00:00,168.46
2011-03-22 17:00:00,314.52
2011-03-22 18:00:00,282.69
2011-03-22 19:00:00,177.35
2011-03-22 20:00:00,128.59
2011-03-22 21:00:00,88.32
2011-03-22 22:00:00,69.1
2011-03-22 23:00:00,43.63
2011-03-23 00:00:00,18.8
2011-03-23 01:00:00,7.76
2011-03-23 02:00:00,8.87
2011-03-23 03:00:00,2.91
2011-03-23 05:00:00,7.64
2011-03-23 06:00:00,42.71
2011-03-23 07:00:00,112.81
2011-03-23 08:00:00,239.51
2011-03-23 09:00:00,150.02
2011-03-23 10:00:00,67.45
2011-03-23 11:00:00,70.77
2011-03-23 12:00:00,71.89
2011-03-23 13:00:00,74.02
2011-03-23 14:00:00,83.85
2011-03-23 15:00:00,84.66
2011-03-23 16:00:00,130.93
2011-03-23 17:00:00,232.88
2011-03-23 18:00:00,173.31
2011-03-23 19:00:00,110.25
2011-03-23 20:00:00,67.49
2011-03-23 21:00:00,44.78
2011-03-23 22:00:00,43.63
2011-03-23 23:00:00,29.24
2011-03-24 00:00:00,10.74
2011-03-24 01:00:00,5.75
2011-03-24 02:00:00,6.87
2011-03-24 03:00:00,2.615
2011-03-24 04:00:00,2.18
2011-03-24 05:00:00,7.46
2011-03-24 06:00:00,37.56
2011-03-24 07:00:00,72.09
2011-03-24 08:00:00,115.0
2011-03-24 09:00:00,128.74
2011-03-24 10:00:00,61.11
2011-03-24 11:00:00,64.12
2011-03-24 12:00:00,77.88
2011-03-24 13:00:00,84.85
2011-03-24 14:00:00,91.98
2011-03-24 15:00:00,82.11
2011-03-24 16:00:00,111.24
2011-03-24 17:00:00,205.6
2011-03-24 18:00:00,191.79
2011-03-24 19:00:00,113.06
2011-03-24 20:00:00,73.59
2011-03-24 21:00:00,58.61
2011-03-24 22:00:00,48.71
2011-03-24 23:00:00,31.22
2011-03-25 00:00:00,13.51
2011-03-25 01:00:00,4.58
2011-03-25 02:00:00,2.98
2011-03-25 03:00:00,2.0733333333333333
2011-03-25 04:00:00,1.49
2011-03-25 05:00:00,7.89
2011-03-25 06:00:00,42.45
2011-03-25 07:00:00,108.8
2011-03-25 08:00:00,226.71
2011-03-25 09:00:00,144.28
2011-03-25 10:00:00,85.53
2011-03-25 11:00:00,79.27
2011-03-25 12:00:00,104.49
2011-03-25 13:00:00,95.43
2011-03-25 14:00:00,95.2
2011-03-25 15:00:00,93.18
2011-03-25 16:00:00,121.34
2011-03-25 17:00:00,221.73
2011-03-25 18:00:00,212.97
2011-03-25 19:00:00,133.03
2011-03-25 20:00:00,83.87
2011-03-25 21:00:00,66.45
2011-03-25 22:00:00,42.02
2011-03-25 23:00:00,30.94
2011-03-26 00:00:00,34.91
2011-03-26 01:00:00,29.91
2011-03-26 02:00:00,16.56
2011-03-26 03:00:00,10.67
2011-03-26 04:00:00,4.3
2011-03-26 05:00:00,4.12
2011-03-26 06:00:00,10.22
2011-03-26 07:00:00,34.9
2011-03-26 08:00:00,76.09
2011-03-26 09:00:00,102.27
2011-03-26 10:00:00,126.49
2011-03-26 11:00:00,138.48
2011-03-26 12:00:00,152.22
2011-03-26 13:00:00,167.42
2011-03-26 14:00:00,171.28
2011-03-26 15:00:00,172.93
2011-03-26 16:00:00,164.31
2011-03-26 17:00:00,162.09
2011-03-26 18:00:00,142.73
2011-03-26 19:00:00,90.22
2011-03-26 20:00:00,56.95
2011-03-26 21:00:00,48.55
2011-03-26 22:00:00,41.76
2011-03-26 23:00:00,31.49
2011-03-27 00:00:00,34.9
2011-03-27 01:00:00,20.76
2011-03-27 02:00:00,17.99
2011-03-27 03:00:00,11.87
2011-03-27 04:00:00,4.39
2011-03-27 06:00:00,8.45
2011-03-27 07:00:00,41.29
2011-03-27 08:00:00,68.16
2011-03-27 09:00:00,97.84
2011-03-27 10:00:00,108.32
2011-03-27 11:00:00,125.0
2011-03-27 12:00:00,137.16
2011-03-27 13:00:00,155.11
2011-03-27 14:00:00,158.57
2011-03-27 15:00:00,161.32
2011-03-27 16:00:00,166.19
2011-03-27 17:00:00,160.87
2011-03-27 18:00:00,124.16
2011-03-27 19:00:00,94.39
2011-03-27 20:00:00,58.13
2011-03-27 21:00:00,48.81
2011-03-27 22:00:00,44.19
2011-03-27 23:00:00,34.81
2011-03-28 00:00:00,13.18
2011-03-28 01:00:00,5.65
2011-03-28 02:00:00,3.76
2011-03-28 03:00:00,1.92
2011-03-28 05:00:00,7.67
2011-03-28 06:00:00,40.55
2011-03-28 07:00:00,110.91
2011-03-28 08:00:00,221.26
2011-03-28 09:00:00,144.66
2011-03-28 10:00:00,80.57
2011-03-28 11:00:00,69.29
2011-03-28 12:00:00,86.69
2011-03-28 13:00:00,94.36
2011-03-28 14:00:00,101.73
2011-03-28 15:00:00,95.19
2011-03-28 16:00:00,121.38
2011-03-28 17:00:00,244.6
2011-03-28 18:00:00,214.7
2011-03-28 19:00:00,137.73
2011-03-28 20:00:00,88.9
2011-03-28 21:00:00,67.1
2011-03-28 22:00:00,47.5
2011-03-28 23:00:00,32.17
2011-03-29 00:00:00,13.73
2011-03-29 01:00:00,2.64
2011-03-29 02:00:00,5.04
2011-03-29 03:00:00,2.43
2011-03-29 04:00:00,1.5
2011-03-29 05:00:00,6.9
2011-03-29 06:00:00,41.22
2011-03-29 07:00:00,112.17
2011-03-29 08:00:00,229.91
2011-03-29 09:00:00,143.99
2011-03-29 10:00:00,76.76
2011-03-29 11:00:00,79.29
2011-03-29 12:00:00,100.69
2011-03-29 13:00:00,91.89
2011-03-29 14:00:00,100.38
2011-03-29 15:00:00,102.8
2011-03-29 16:00:00,119.94
2011-03-29 17:00:00,251.4
2011-03-29 18:00:00,239.6
2011-03-29 19:00:00,151.59
2011-03-29 20:00:00,97.22
2011-03-29 21:00:00,75.34
2011-03-29 22:00:00,53.23
2011-03-29 23:00:00,34.26
2011-03-30 00:00:00,16.11
2011-03-30 01:00:00,12.67
2011-03-30 02:00:00,5.58
2011-03-30 03:00:00,3.305
2011-03-30 04:00:00,3.61
2011-03-30 05:00:00,8.19
2011-03-30 06:00:00,43.09
2011-03-30 07:00:00,128.77
2011-03-30 08:00:00,249.36
2011-03-30 09:00:00,154.68
2011-03-30 10:00:00,82.12
2011-03-30 11:00:00,83.63
2011-03-30 12:00:00,99.57
2011-03-30 13:00:00,97.06
2011-03-30 14:00:00,93.25
2011-03-30 15:00:00,43.3
2011-03-30 16:00:00,61.53
2011-03-30 17:00:00,132.21
2011-03-30 18:00:00,140.65
2011-03-30 19:00:00,91.06
2011-03-30 20:00:00,53.08
2011-03-30 21:00:00,58.44
2011-03-30 22:00:00,39.45
2011-03-30 23:00:00,26.97
2011-03-31 00:00:00,6.25
2011-03-31 01:00:00,4.88
2011-03-31 02:00:00,4.82
2011-03-31 03:00:00,2.345
2011-03-31 04:00:00,2.24
2011-03-31 05:00:00,8.85
2011-03-31 06:00:00,28.29
2011-03-31 07:00:00,84.32
2011-03-31 08:00:00,192.88
2011-03-31 09:00:00,87.15
2011-03-31 10:00:00,58.82
2011-03-31 11:00:00,57.43
2011-03-31 12:00:00,61.87
2011-03-31 13:00:00,66.03
2011-03-31 14:00:00,62.49
2011-03-31 15:00:00,39.76
2011-03-31 16:00:00,94.02
2011-03-31 17:00:00,179.4
2011-03-31 18:00:00,167.24
2011-03-31 19:00:00,123.55
2011-03-31 20:00:00,53.84
2011-03-31 21:00:00,60.31
2011-03-31 22:00:00,39.1
2011-03-31 23:00:00,34.84
2011-04-20 00:00:00,31.705
2011-04-20 01:00:00,9.12
2011-04-20 02:00:00,8.27
2011-04-20 03:00:00,4.67
2011-04-20 04:00:00,4.82
2011-04-20 05:00:00,13.05
2011-04-20 06:00:00,46.53
2011-04-20 07:00:00,146.61
2011-04-20 08:00:00,344.95
2011-04-20 09:00:00,167.97
2011-04-20 10:00:00,120.64
2011-04-20 11:00:00,123.52
2011-04-20 12:00:00,147.35
2011-04-20 13:00:00,145.03
2011-04-20 14:00:00,145.85
2011-04-20 15:00:00,139.36
2011-04-20 16:00:00,215.44
2011-04-20 17:00:00,368.26
2011-04-20 18:00:00,365.57
2011-04-20 19:00:00,293.26
2011-04-20 20:00:00,192.89
2011-04-20 21:00:00,139.38
2011-04-20 22:00:00,108.21
2011-04-20 23:00:00,75.03
2011-04-21 00:00:00,29.39
2011-04-21 01:00:00,13.87
2011-04-21 02:00:00,11.58
2011-04-21 03:00:00,4.35
2011-04-21 04:00:00,3.65
2011-04-21 05:00:00,7.91
2011-04-21 06:00:00,46.56
2011-04-21 07:00:00,152.03
2011-04-21 08:00:00,254.39
2011-04-21 09:00:00,164.53
2011-04-21 10:00:00,101.31
2011-04-21 11:00:00,123.58
2011-04-21 12:00:00,162.41
2011-04-21 13:00:00,147.16
2011-04-21 14:00:00,118.06
2011-04-21 15:00:00,122.92
2011-04-21 16:00:00,166.81
2011-04-21 17:00:00,329.13
2011-04-21 18:00:00,318.8
2011-04-21 19:00:00,220.53
2011-04-21 20:00:00,164.49
2011-04-21 21:00:00,105.44
2011-04-21 22:00:00,64.07
2011-04-21 23:00:00,38.99
2011-04-22 00:00:00,20.33
2011-04-22 01:00:00,13.25
2011-04-22 02:00:00,6.0
2011-04-22 03:00:00,4.01
2011-04-22 04:00:00,3.24
2011-04-22 05:00:00,8.17
2011-04-22 06:00:00,50.44
2011-04-22 07:00:00,129.88
2011-04-22 08:00:00,250.81
2011-04-22 09:00:00,101.98
2011-04-22 10:00:00,93.17
2011-04-22 11:00:00,84.0
2011-04-22 12:00:00,92.4
2011-04-22 13:00:00,75.59
2011-04-22 14:00:00,36.27
2011-04-22 15:00:00,74.38
2011-04-22 16:00:00,103.43
2011-04-22 17:00:00,133.77
2011-04-22 18:00:00,98.96
2011-04-22 19:00:00,88.54
2011-04-22 20:00:00,70.16
2011-04-22 21:00:00,56.16
2011-04-22 22:00:00,44.57
2011-04-22 23:00:00,38.38
2011-04-23 00:00:00,34.93
2011-04-23 01:00:00,27.59
2011-04-23 02:00:00,24.09
2011-04-23 03:00:00,15.42
2011-04-23 04:00:00,6.72
